location_id,datetime_beginning,temp_f,dewpoint_f,humidity,windspeed_mph,pressure_millibars,cloud_percentage,precip_rate_mm_per_hour,weather_conditions,horizontal_irradiance_watts_per_m2,created_at
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 01:00:00.000000 UTC,32.82,18.39,55,6.01,1027.2,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 02:00:00.000000 UTC,33.91,18.92,54,6.88,1027.1,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 03:00:00.000000 UTC,33.86,20.95,59,9.39,1025.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 04:00:00.000000 UTC,32.47,25.03,74,8.03,1024.4,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 05:00:00.000000 UTC,30.31,23.36,75,4.6,1025.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 06:00:00.000000 UTC,29.94,22.82,74,6.55,1024.4,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 07:00:00.000000 UTC,29.35,22.55,75,0.69,1025.1,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 08:00:00.000000 UTC,27.03,21.81,80,3.72,1024.3,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 09:00:00.000000 UTC,29.38,21.05,71,6.37,1022.5,3,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 10:00:00.000000 UTC,27.35,19.97,73,4.93,1023.3,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 11:00:00.000000 UTC,27.42,20.29,74,4.5,1023.3,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 12:00:00.000000 UTC,26.31,20.29,78,4.83,1023.4,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 13:00:00.000000 UTC,27.71,20.24,73,1.75,1024.3,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 14:00:00.000000 UTC,27.29,19.99,74,4.69,1024.3,1,0,Sunny,104.6146,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 15:00:00.000000 UTC,32.82,21.81,64,7.26,1024.3,16,0,Mostly Sunny,278.2661,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 16:00:00.000000 UTC,38.68,22.28,51,9.87,1024.2,16,0,Mostly Sunny,420.2285,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 17:00:00.000000 UTC,41.57,21.68,45,14.53,1024.2,13,0,Mostly Sunny,521.3652,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 18:00:00.000000 UTC,44.31,22.12,41,11.42,1024,16,0,Mostly Sunny,573.2755,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 19:00:00.000000 UTC,44.47,22.21,41,9.31,1022.2,6,0,Sunny,574.7448,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 20:00:00.000000 UTC,46.53,23.86,41,4.79,1023,9,0,Mostly Sunny,523.3443,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 21:00:00.000000 UTC,45.23,21.78,39,4.66,1023,16,0,Mostly Sunny,422.9924,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 22:00:00.000000 UTC,44.78,22.62,41,7.73,1023,16,0,Mostly Sunny,281.8149,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-06 23:00:00.000000 UTC,44.15,23.4,44,4.12,1022.2,18,0,Mostly Sunny,108.6301,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 00:00:00.000000 UTC,43.14,21.58,42,0.73,1024,11,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 01:00:00.000000 UTC,37.89,22.87,54,1.31,1024.2,22,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 02:00:00.000000 UTC,38.18,23.97,56,4.77,1025.2,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 03:00:00.000000 UTC,36.97,25.27,62,2.33,1026.2,11,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 04:00:00.000000 UTC,35.3,24.91,66,3.71,1026.3,7,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 05:00:00.000000 UTC,33.23,25.57,73,3.27,1026.3,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 06:00:00.000000 UTC,30.24,25.24,81,0.74,1026.4,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 07:00:00.000000 UTC,27.41,24.03,87,5.24,1027.4,7,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 08:00:00.000000 UTC,28.65,25.1,86,2.94,1027.3,9,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 09:00:00.000000 UTC,30.21,24.73,80,3.45,1027.4,71,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 10:00:00.000000 UTC,30.24,24.68,80,3.23,1028.2,8,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 11:00:00.000000 UTC,29.21,24.59,83,1.29,1027.3,8,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 12:00:00.000000 UTC,28.85,24.92,85,2.92,1028.3,5,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 13:00:00.000000 UTC,25.89,21.71,84,0.29,1028.4,5,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 14:00:00.000000 UTC,29.78,25.95,85,2.65,1029.3,1,0,Sunny,107.925,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 15:00:00.000000 UTC,34.61,27.64,75,1.35,1029.3,0,0,Sunny,282.2374,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 16:00:00.000000 UTC,37.03,22.69,56,0.27,1029.2,0,0,Sunny,424.7486,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 17:00:00.000000 UTC,39.23,21.41,48,3.53,1029.2,0,0,Sunny,525.7517,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 18:00:00.000000 UTC,41.81,21.59,44,3.04,1028.1,25,0,Mostly Sunny,574.2861,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 19:00:00.000000 UTC,44.67,21.7,40,7.84,1027.1,1,0,Sunny,579.0115,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 20:00:00.000000 UTC,45.54,23.82,42,7.51,1027,2,0,Sunny,527.6435,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 21:00:00.000000 UTC,46.29,23.31,40,7.34,1026.2,0,0,Sunny,427.7666,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 22:00:00.000000 UTC,46.37,25.14,43,8.08,1026,0,0,Sunny,286.1891,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-07 23:00:00.000000 UTC,46.92,21.35,36,7.86,1026,0,0,Sunny,112.563,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 00:00:00.000000 UTC,43.14,22.46,44,7.04,1025.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 01:00:00.000000 UTC,36.8,24.44,61,5.86,1026.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 02:00:00.000000 UTC,40.21,25.33,55,6.69,1025.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 03:00:00.000000 UTC,39.81,24.15,53,8.11,1025.1,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 04:00:00.000000 UTC,40.02,21.57,47,9.49,1024.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 05:00:00.000000 UTC,37.03,22.68,56,8.46,1024.1,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 06:00:00.000000 UTC,38.94,23.43,53,9.83,1023.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 07:00:00.000000 UTC,38.94,23.75,54,11.62,1023.1,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 08:00:00.000000 UTC,39.23,23.11,52,10.87,1022.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 09:00:00.000000 UTC,40.56,24.07,52,11.87,1022.1,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 10:00:00.000000 UTC,37.26,24.85,61,10.51,1021.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 11:00:00.000000 UTC,39.98,24.99,55,7.85,1021.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 12:00:00.000000 UTC,39.57,25.29,56,8.57,1021.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 13:00:00.000000 UTC,36.77,24.46,61,8.93,1021.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 14:00:00.000000 UTC,40.85,24.19,51,8.39,1021.2,0,0,Sunny,111.3208,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 15:00:00.000000 UTC,44.62,24.89,46,8.93,1021.2,0,0,Sunny,285.9163,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 16:00:00.000000 UTC,48.53,25.49,40,13.38,1021,0,0,Sunny,428.6712,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 17:00:00.000000 UTC,51.17,27.87,40,11.57,1020,0,0,Sunny,529.8617,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 18:00:00.000000 UTC,54.62,27.74,35,12.1,1019,0,0,Sunny,582.5956,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 19:00:00.000000 UTC,57.62,27.17,31,11.68,1017.8,0,0,Sunny,583.2819,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 20:00:00.000000 UTC,59.34,25.53,27,15.42,1016.8,0,0,Sunny,531.8764,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 21:00:00.000000 UTC,59.62,26.16,28,13.15,1016.8,0,0,Sunny,431.8847,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 22:00:00.000000 UTC,60.48,25.79,26,18.39,1015.8,0,0,Sunny,290.1241,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-08 23:00:00.000000 UTC,59.88,25.03,26,16.39,1015,0,0,Sunny,116.2592,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 00:00:00.000000 UTC,56.72,24.57,29,7.61,1016,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 01:00:00.000000 UTC,54.63,24.8,31,11.34,1015.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 02:00:00.000000 UTC,51.13,27.2,39,9.9,1016,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 03:00:00.000000 UTC,52.05,25.77,36,9.24,1017,12,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 04:00:00.000000 UTC,50.93,26.05,38,7.74,1016.2,8,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 05:00:00.000000 UTC,45.42,27.74,50,5.96,1017,22,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 06:00:00.000000 UTC,46.59,27.51,47,3.78,1017.2,35,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 07:00:00.000000 UTC,41.52,27.33,57,4.36,1017.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 08:00:00.000000 UTC,43.27,28.31,55,5.22,1016.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 09:00:00.000000 UTC,41.27,28.01,59,3.85,1017.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 10:00:00.000000 UTC,35.25,25.65,68,4.03,1017.1,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 11:00:00.000000 UTC,39.22,26.75,61,6.11,1016.5,30,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 12:00:00.000000 UTC,36.44,25.96,65,3.02,1017.4,30,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 13:00:00.000000 UTC,36.75,25.73,64,2.17,1018.3,25,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 14:00:00.000000 UTC,38.89,27.41,63,5.5,1018.3,0,0,Sunny,114.8003,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 15:00:00.000000 UTC,43.19,26.29,51,6.54,1018.4,0,0,Sunny,289.6713,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 16:00:00.000000 UTC,48.78,25.87,41,8.69,1019,0,0,Sunny,432.66,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 17:00:00.000000 UTC,51.94,27.43,39,6.93,1019,0,0,Sunny,534.0269,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 18:00:00.000000 UTC,57.42,22.5,26,9.88,1017.9,15,0,Mostly Sunny,586.1452,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 19:00:00.000000 UTC,59.07,22.01,24,15.49,1016,16,0,Mostly Sunny,586.7677,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 20:00:00.000000 UTC,61.07,18.76,19,14.34,1015.8,2,0,Sunny,536.1298,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 21:00:00.000000 UTC,60.55,17.3,18,16.41,1015.8,0,0,Sunny,436.0153,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 22:00:00.000000 UTC,60.28,19.98,21,15.25,1015.8,1,0,Sunny,294.065,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-09 23:00:00.000000 UTC,59.88,19.34,21,9.47,1015.8,0,0,Sunny,119.9575,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 00:00:00.000000 UTC,56.22,20.02,24,5.63,1016,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 01:00:00.000000 UTC,53.56,21.35,28,4.61,1017,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 02:00:00.000000 UTC,52.02,20.9,29,3.26,1016.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 03:00:00.000000 UTC,49.2,21.39,33,3.55,1017.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 04:00:00.000000 UTC,45.49,21.87,39,0.43,1017.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 05:00:00.000000 UTC,43.21,22.98,44,1.51,1017.4,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 06:00:00.000000 UTC,43.58,22.97,44,4.66,1017.3,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 07:00:00.000000 UTC,42.47,22.2,44,0.7,1018.3,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 08:00:00.000000 UTC,38.55,23.59,55,3.79,1018.3,46,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 09:00:00.000000 UTC,37.46,25.5,62,3.32,1018.3,80,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 10:00:00.000000 UTC,34.22,26.09,72,0.45,1018.3,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 11:00:00.000000 UTC,32.51,27.05,80,3.14,1018.5,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 12:00:00.000000 UTC,33.53,26.29,74,3.71,1020.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 13:00:00.000000 UTC,33.43,26.68,76,0.82,1020.4,79,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 14:00:00.000000 UTC,35.76,26.33,68,0.15,1021.2,19,0,Mostly Sunny,118.0263,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 15:00:00.000000 UTC,41.04,26.73,56,2.52,1021.2,100,0,Cloudy,73.3751,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 16:00:00.000000 UTC,45.93,25.53,45,3.75,1022,97,0,Cloudy,139.2105,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 17:00:00.000000 UTC,50.39,24.35,36,3.27,1021,30,0,Mostly Sunny,531.8612,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 18:00:00.000000 UTC,53.4,25.94,34,4.9,1019.9,2,0,Sunny,591.1795,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 19:00:00.000000 UTC,55.45,25.6,31,0.88,1018,0,0,Sunny,591.916,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 20:00:00.000000 UTC,56.59,25.02,29,6.16,1017,0,0,Sunny,540.4033,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 21:00:00.000000 UTC,57.62,25.94,29,7.9,1016,0,0,Sunny,440.1564,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 22:00:00.000000 UTC,56.6,25.77,30,7.91,1016,0,0,Sunny,298.0102,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-10 23:00:00.000000 UTC,56.01,24.09,29,6.16,1015.8,1,0,Sunny,123.6565,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 00:00:00.000000 UTC,52.85,24.09,32,4.41,1015,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 01:00:00.000000 UTC,49.76,24.15,36,4.75,1015.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 02:00:00.000000 UTC,46.51,26.01,44,3.42,1015.2,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 03:00:00.000000 UTC,44.52,26.82,50,5.58,1015.1,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 04:00:00.000000 UTC,44.37,27.41,51,6.96,1014.1,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 05:00:00.000000 UTC,41.93,27.23,56,8.11,1013.1,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 06:00:00.000000 UTC,40.17,26.99,59,9.16,1012.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 07:00:00.000000 UTC,43.46,26.93,52,8.26,1011.3,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 08:00:00.000000 UTC,44.16,27.25,51,11.33,1010.3,14,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 09:00:00.000000 UTC,45.25,27.01,49,9.76,1010.1,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 10:00:00.000000 UTC,47.25,27.08,45,12.2,1009.3,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 11:00:00.000000 UTC,46.42,28.44,49,12.01,1009.2,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 12:00:00.000000 UTC,47.39,29.51,50,11.19,1009.2,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 13:00:00.000000 UTC,50,29.92,46,14.15,1009.2,7,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 14:00:00.000000 UTC,52.05,28.35,40,13.46,1009.2,82,0,Mostly Cloudy,74.6103,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 15:00:00.000000 UTC,54.39,28.68,37,11.34,1009.2,95,0,Mostly Cloudy,112.9121,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 16:00:00.000000 UTC,58.88,28.55,31,13.13,1009,80,0,Mostly Cloudy,282.7584,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 17:00:00.000000 UTC,58.64,29.4,33,11.59,1010,75,0,Mostly Cloudy,392.477,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 18:00:00.000000 UTC,55.36,29.66,37,10.25,1011,96,0,Cloudy,207.0392,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 19:00:00.000000 UTC,55.95,28.54,35,8.91,1011,84,0,Mostly Cloudy,348.5967,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 20:00:00.000000 UTC,59.63,31.61,35,11.45,1011,30,0,Mostly Sunny,538.186,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 21:00:00.000000 UTC,57.47,34.53,42,7.41,1012.1,0,0,Sunny,444.3058,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 22:00:00.000000 UTC,54.48,37.5,53,10.41,1014,71,0,Mostly Cloudy,231.7352,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-11 23:00:00.000000 UTC,53.45,36.46,52,4.1,1015,54,0,Partly Cloudy,115.468,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-02-12 00:00:00.000000 UTC,51.07,35.34,55,6.08,1016.2,69,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
